Nikola Gruevski;Skopje;Republic of Macedonia;1970;Male;POLITICIAN
Jonas Salk;New York;UNITED STATES;1914;Male;PHYSICIAN
Theodor W. Hänsch;Heidelberg;Germany;1941;Male;PHYSICIST
John L. Hall;Denver;UNITED STATES;1934;Male;PHYSICIST
Robert H. Grubbs;Possum Trot;UNITED STATES;1942;Male;CHEMIST
José Mujica;Montevideo;URUGUAY;1935;Male;POLITICIAN
Richard R. Schrock;Berne;UNITED STATES;1945;Male;CHEMIST
Yves Chauvin;Menen;BELGIUM;1930;Male;CHEMIST
Sulley Muntari;Konongo;GHANA;1984;Male;SOCCER PLAYER
H. David Politzer;New York;UNITED STATES;1949;Male;PHYSICIST
Riccardo Montolivo;Caravaggio;ITALY;1985;Male;SOCCER PLAYER
Nikola Žigić;Bačka Topola;Serbia;1980;Male;SOCCER PLAYER
Edward Mills Purcell;Taylorville;UNITED STATES;1912;Male;PHYSICIST
Tim Krul;The Hague;NETHERLANDS;1988;Male;SOCCER PLAYER
Joey Barton;Huyton;UNITED KINGDOM;1982;Male;SOCCER PLAYER
Johan Elmander;Alingsås;SWEDEN;1981;Male;SOCCER PLAYER
Abhisit Vejjajiva;Wallsend;UNITED KINGDOM;1964;Male;POLITICIAN
Anders Svensson;Gothenburg;SWEDEN;1976;Male;SOCCER PLAYER
Silvestre Varela;Almada;PORTUGAL;1985;Male;SOCCER PLAYER
Marit Bjørgen;Trondheim;NORWAY;1980;Female;SKIER
Robert Aumann;Frankfurt;Germany;1930;Male;MATHEMATICIAN
Theo Walcott;Stanmore;UNITED KINGDOM;1989;Male;SOCCER PLAYER
Antoni Tàpies;Barcelona;SPAIN;1923;Male;PAINTER
Joshua A. Norton;Other;United Kingdom;1819;Male;EXTREMIST
Blanka Vlašić;Split;CROATIA;1983;Female;ATHLETE
Roberto Abbondanzieri;Bouquet;Argentina;1972;Male;SOCCER PLAYER
Frank-Walter Steinmeier;Detmold;Germany;1956;Male;POLITICIAN
Raila Odinga;Maseno;KENYA;1945;Male;POLITICIAN
Florentino Pérez;Madrid;SPAIN;1947;Male;BUSINESSPERSON
Miranda Kerr;Sydney;AUSTRALIA;1983;Female;MODEL
Horst Seehofer;Ingolstadt;Germany;1949;Male;POLITICIAN
Rosso Fiorentino;Florence;Italy;1494;Male;PAINTER
Sarah Palin;Sandpoint;UNITED STATES;1964;Female;POLITICIAN
Jens Nowotny;Malsch;Germany;1974;Male;SOCCER PLAYER
Nuri Şahin;Lüdenscheid;GERMANY;1988;Male;SOCCER PLAYER
Christopher A. Pissarides;Nicosia;CYPRUS;1948;Male;ECONOMIST
Sheamus O'Shaunessy;Dublin;Ireland;1978;Male;WRESTLER
Tim Wiese;Bergisch Gladbach;Germany;1981;Male;SOCCER PLAYER
Tim Borowski;Neubrandenburg;Germany;1980;Male;SOCCER PLAYER
Sam Worthington;Godalming;UNITED KINGDOM;1976;Male;ACTOR
Selim I;Amasya;Turkey;1465;Male;POLITICIAN
Ernst Happel;Vienna;AUSTRIA;1925;Male;COACH
Klaas Jan Huntelaar;Bronckhorst;NETHERLANDS;1983;Male;SOCCER PLAYER
Micah Richards;Birmingham;UNITED KINGDOM;1988;Male;SOCCER PLAYER
Volkan Demirel;Fatih;TURKEY;1981;Male;SOCCER PLAYER
Toše Proeski;Prilep;Republic of Macedonia;1981;Male;SINGER
Cobie Smulders;Vancouver;CANADA;1982;Female;ACTOR
Semih Şentürk;İzmir;Turkey;1983;Male;SOCCER PLAYER
Franck Ribéry;Boulogne-sur-Mer;France;1983;Male;SOCCER PLAYER
Michael Emerson;Cedar Rapids;UNITED STATES;1954;Male;ACTOR
Joel McHale;Rome;Italy;1971;Male;ACTOR
Justin Chambers;Springfield;UNITED STATES;1970;Male;ACTOR
Anna Gavalda;Boulogne-Billancourt;FRANCE;1970;Female;WRITER
Chris Diamantopoulos;Toronto;CANADA;1975;Male;ACTOR
Fernando Verdasco;Madrid;SPAIN;1983;Male;TENNIS PLAYER
Infanta Leonor of Spain;Madrid;SPAIN;2005;Female;NOBLEMAN
Julio Ricardo Cruz;Santiago del Estero;ARGENTINA;1974;Male;SOCCER PLAYER
Arnaldur Indriðason;Reykjavik;ICELAND;1961;Male;WRITER
Nicklas Bendtner;Copenhagen;DENMARK;1988;Male;SOCCER PLAYER
Giorgio Napolitano;Naples;ITALY;1925;Male;POLITICIAN
Tomi Putaansuu;Rovaniemi;FINLAND;1974;Male;MUSICIAN
Lana Del Rey;New York;UNITED STATES;1986;Female;SINGER
Mirza Ghalib;Agra;India;1797;Male;WRITER
Umaru Musa Yar'Adua;Katsina;Nigeria;1951;Male;POLITICIAN
Fabian Cancellara;Wohlen bei Bern;SWITZERLAND;1981;Male;CYCLIST
Luka Modrić;Zadar;CROATIA;1985;Male;SOCCER PLAYER
Leonid Gaidai;Svobodny;Russia;1923;Male;FILM DIRECTOR
Yasuo Fukuda;Takasaki;JAPAN;1936;Male;POLITICIAN
Thomas Schaaf;Mannheim;Germany;1961;Male;COACH
Mickaël Landreau;Machecoul;FRANCE;1979;Male;SOCCER PLAYER
Miltiades the Younger;Athens;GREECE;-550;Male;MILITARY PERSONNEL
Peter III of Portugal;Lisbon;Portugal;1717;Male;POLITICIAN
Darron Gibson;Derry;UNITED KINGDOM;1987;Male;SOCCER PLAYER
Fraizer Campbell;Huddersfield;UNITED KINGDOM;1987;Male;SOCCER PLAYER
Michael Fassbender;Heidelberg;Germany;1977;Male;ACTOR
Doda;Ciechanów;POLAND;1984;Female;SINGER
Andy Schleck;Luxembourg;LUXEMBOURG;1985;Male;CYCLIST
Luciano Spalletti;Certaldo;ITALY;1959;Male;COACH
Juninho Pernambucano;Recife;BRAZIL;1975;Male;SOCCER PLAYER
Elano Blumer;Iracemápolis;BRAZIL;1981;Male;SOCCER PLAYER
Valon Behrami;Kosovska Mitrovica;Kosovo;1985;Male;SOCCER PLAYER
Nehemiah;Babylon;Iraq;-400;Male;RELIGIOUS FIGURE
Grafite;São Paulo;Brazil;1979;Male;SOCCER PLAYER
Luisão;Amparo;BRAZIL;1981;Male;SOCCER PLAYER
Maite Perroni;Mexico City;MEXICO;1983;Female;ACTOR
Daniel Agger;Hvidovre;DENMARK;1984;Male;SOCCER PLAYER
Grégory Coupet;Le Puy-en-Velay;FRANCE;1972;Male;SOCCER PLAYER
Sidney Govou;Le Puy-en-Velay;FRANCE;1979;Male;SOCCER PLAYER
Anthony Réveillère;Doué-la-Fontaine;FRANCE;1979;Male;SOCCER PLAYER
Éric Abidal;Lyon;FRANCE;1979;Male;SOCCER PLAYER
Florent Malouda;Cayenne;France;1980;Male;SOCCER PLAYER
William Moseley;Sheepscombe;UNITED KINGDOM;1987;Male;ACTOR
Ali-Ben Bongo;Brazzaville;CONGO;1959;Male;POLITICIAN
Juan Gutiérrez Moreno;Cádiz;SPAIN;1976;Male;SOCCER PLAYER
Joan Capdevila;Tàrrega;SPAIN;1978;Male;SOCCER PLAYER
Sakon Yamamoto;Toyohashi;JAPAN;1982;Male;RACECAR DRIVER
Ibrahim Afellay;Utrecht;NETHERLANDS;1986;Male;SOCCER PLAYER
Vavá;Recife;BRAZIL;1934;Male;SOCCER PLAYER
Dmitry Medvedev;Saint Petersburg;Russia;1965;Male;POLITICIAN
Josh Hutcherson;Union;UNITED STATES;1992;Male;ACTOR
Eduardo da Silva;Rio de Janeiro;BRAZIL;1983;Male;SOCCER PLAYER
Chun Doo-hwan;Hapcheon;South Korea;1931;Male;POLITICIAN
Sergei Sokolov;Yevpatoria;UKRAINE;1911;Male;MILITARY PERSONNEL
Christian Abbiati;Abbiategrasso;ITALY;1977;Male;SOCCER PLAYER
Danny Glover;San Francisco-Bay Area;UNITED STATES;1946;Male;ACTOR
Sven Kramer;Heerenveen;NETHERLANDS;1986;Male;SKATER
Marcus Stephen;Anetan District;NAURU;1969;Male;POLITICIAN
Thomas Morgenstern;Spittal an der Drau;AUSTRIA;1986;Male;SKIER
David Villa;Tuilla;SPAIN;1981;Male;SOCCER PLAYER
Boyko Borisov;Bankya;BULGARIA;1959;Male;POLITICIAN
Igor Semshov;Moscow;Russia;1978;Male;SOCCER PLAYER
Tzipi Livni;Tel Aviv;Israel;1958;Female;POLITICIAN
Tim Howard;North Brunswick Township;United States;1979;Male;SOCCER PLAYER
Jan Vennegoor of Hesselink;Oldenzaal;NETHERLANDS;1978;Male;SOCCER PLAYER
Steve Sidwell;Wandsworth;UNITED KINGDOM;1982;Male;SOCCER PLAYER
Ryan Babel;Amsterdam;NETHERLANDS;1986;Male;SOCCER PLAYER
Chloë Moretz;Atlanta;UNITED STATES;1997;Female;ACTOR
René Adler;Leipzig;Germany;1985;Male;SOCCER PLAYER
Leighton Meester;Fort Worth;UNITED STATES;1986;Female;ACTOR
Skandar Keynes;London;UNITED KINGDOM;1991;Male;ACTOR
Marouf al-Bakhit;Jordan;Jordan;1947;Male;POLITICIAN
Jason Čulina;Melbourne;Australia;1980;Male;SOCCER PLAYER
Anthony Blair;Edinburgh;UNITED KINGDOM;1953;Male;POLITICIAN
Koji Murofushi;Numazu;JAPAN;1974;Male;ATHLETE
Arrigo Sacchi;Fusignano;ITALY;1946;Male;COACH
Georgie Henley;Ilkley;UNITED KINGDOM;1995;Female;ACTOR
Hamit Altıntop;Gelsenkirchen;GERMANY;1982;Male;SOCCER PLAYER
Mohamed Zidan;Port Said;EGYPT;1981;Male;SOCCER PLAYER
John Michael Talbot;Oklahoma City;United States;1954;Male;MUSICIAN
Carlos Saura;Huesca;SPAIN;1932;Male;FILM DIRECTOR
Oleksandr Shovkovsky;Kiev;UKRAINE;1975;Male;SOCCER PLAYER
Goodluck Jonathan;Ogbia;Nigeria;1957;Male;POLITICIAN
Marat Izmailov;Moscow;Russia;1982;Male;SOCCER PLAYER
Sergio Agüero;Buenos Aires;ARGENTINA;1988;Male;SOCCER PLAYER
Marcell Jansen;Mönchengladbach;Germany;1985;Male;SOCCER PLAYER
George Bush;New Haven;UNITED STATES;1946;Male;POLITICIAN
Harry S. Truman;Lamar;UNITED STATES;1884;Male;POLITICIAN
Venki Ramakrishnan;Chidambaram;India;1952;Male;CHEMIST
Andrea Barzagli;Fiesole;ITALY;1981;Male;SOCCER PLAYER
Joleon Lescott;Birmingham;UNITED KINGDOM;1982;Male;SOCCER PLAYER
Edward Hopper;Lower Hudson Valley;United States;1882;Male;PAINTER
Dennis Aogo;Karlsruhe;Germany;1987;Male;SOCCER PLAYER
Semmy Schilt;Rotterdam;Netherlands;1973;Male;MARTIAL ARTS
Sextus Martinianus;Other;Unknown;280;Male;POLITICIAN
Humberto de Alencar Castelo Branco;Fortaleza;BRAZIL;1897;Male;POLITICIAN
Jens Böhrnsen;Bremen;Germany;1949;Male;POLITICIAN
Marta;Dois Riachos;BRAZIL;1986;Female;SOCCER PLAYER
João Moutinho;Portimão;PORTUGAL;1986;Male;SOCCER PLAYER
Victoria Azarenka;Minsk;BELARUS;1989;Female;TENNIS PLAYER
Stephan Lichtsteiner;Adligenswil;SWITZERLAND;1984;Male;SOCCER PLAYER
Igor Akinfeev;Moscow;Russia;1986;Male;SOCCER PLAYER
Owen Chamberlain;San Francisco-Bay Area;UNITED STATES;1920;Male;PHYSICIST
Daniel Alves;Juazeiro;BRAZIL;1983;Male;SOCCER PLAYER
Yelena Slesarenko;Volgograd;Russia;1982;Female;ATHLETE
Nemanja Vidić;Užice;SERBIA;1981;Male;SOCCER PLAYER
Jordin Sparks;Phoenix;UNITED STATES;1989;Female;SINGER
Deepika Padukone;Copenhagen;DENMARK;1986;Female;ACTOR
Ruslan Rotan;Poltava;UKRAINE;1981;Male;SOCCER PLAYER
Ginnifer Goodwin;Memphis;UNITED STATES;1978;Female;ACTOR
Karun Chandok;Chennai;India;1984;Male;RACECAR DRIVER
Shane Smeltz;Göppingen;Germany;1981;Male;SOCCER PLAYER
Alpha Condé;Boké;GUINEA;1938;Male;POLITICIAN
Mario Draghi;Rome;ITALY;1947;Male;ECONOMIST
Miguel Ángel Nadal;Manacor;SPAIN;1966;Male;SOCCER PLAYER
Bahram Chobin;Ray;Iran;-600;Male;POLITICIAN
Lazarus of Bethany;Other;Unknown;-30;Male;RELIGIOUS FIGURE
Harold E. Varmus;Long Island;United States;1939;Male;BIOLOGIST
Oleh Husyev;Sumy;Ukraine;1983;Male;SOCCER PLAYER
Willard Boyle;Amherst;CANADA;1924;Male;PHYSICIST
Hayden Panettiere;Lower Hudson Valley;United States;1989;Female;ACTOR
Hashim Thaci;Skenderaj;SERBIA;1968;Male;POLITICIAN
Maggie Q;Honolulu;UNITED STATES;1979;Female;ACTOR
Alou Diarra;Villepinte;FRANCE;1981;Male;SOCCER PLAYER
Ludmila Gurchenko;Kharkiv;UKRAINE;1935;Female;ACTOR
Patrice Evra;Dakar;SENEGAL;1981;Male;SOCCER PLAYER
Dimitris Christofias;Dikomo;Cyprus;1946;Male;POLITICIAN
Morgan De Sanctis;Guardiagrele;ITALY;1977;Male;SOCCER PLAYER
Kevin Doyle;Adamstown;Ireland;1983;Male;SOCCER PLAYER
Dan Shechtman;Tel Aviv;Israel;1941;Male;CHEMIST
Jigme Khesar Namgyal Wangchuck;Thimphu;Bhutan;1980;Male;POLITICIAN
Yiruma;Seoul;South Korea;1978;Male;MUSICIAN
Jimmy Wales;Huntsville;UNITED STATES;1966;Male;INVENTOR
Abou Diaby;Paris;FRANCE;1986;Male;SOCCER PLAYER
Aleksandr Kerzhakov;Kingisepp;Russia;1982;Male;SOCCER PLAYER
Lucas Grabeel;Springfield;UNITED STATES;1984;Male;ACTOR
Justo Villar;Cerrito;PARAGUAY;1977;Male;SOCCER PLAYER
Nigel de Jong;Amsterdam;NETHERLANDS;1984;Male;SOCCER PLAYER
Marshall Allman;Austin;UNITED STATES;1984;Male;ACTOR
Tsvetana Pironkova;Plovdiv;BULGARIA;1987;Female;TENNIS PLAYER
Ivars Godmanis;Riga;LATVIA;1951;Male;POLITICIAN
Taye Ismaila Taiwo;Lagos;Nigeria;1985;Male;SOCCER PLAYER
Emil Boc;Mărgău;ROMANIA;1966;Male;POLITICIAN
Emma Stone;Scottsdale;UNITED STATES;1988;Female;ACTOR
Albert Riera;Manacor;SPAIN;1982;Male;SOCCER PLAYER
Doutzen Kroes;Eastermar;NETHERLANDS;1985;Female;MODEL
Jason Kidd;San Francisco-Bay Area;UNITED STATES;1973;Male;BASKETBALL PLAYER
Nilmar;Bandeirantes;Brazil;1984;Male;SOCCER PLAYER
Roger Ebert;Urbana-Champaign;UNITED STATES;1942;Male;CRITIC
Bertie Ahern;Dublin;Ireland;1951;Male;POLITICIAN
Jackson Rathbone;Singapore;Singapore;1984;Male;ACTOR
Guy Demel;Orsay;FRANCE;1981;Male;SOCCER PLAYER
Amy Adams;Vicenza;ITALY;1974;Female;ACTOR
Lee Myung-bak;Osaka;Japan;1941;Male;POLITICIAN
Ismail Haniya;Al-Shati;Saudi Arabia;1963;Male;POLITICIAN
Hadise;Mol;BELGIUM;1985;Female;SINGER
Roman Weidenfeller;Diez;Germany;1980;Male;SOCCER PLAYER
Juan Martin Del Potro;Tandil;ARGENTINA;1988;Male;TENNIS PLAYER
Evanna Lynch;Termonfeckin;Ireland;1991;Female;ACTOR
Kaia Kanepi;Tallinn;Estonia;1985;Female;TENNIS PLAYER
Lindsey Vonn;Saint Paul;UNITED STATES;1984;Female;SKIER
Jupp Heynckes;Mönchengladbach;Germany;1945;Male;COACH
Shane Long;Gortnahoe;Ireland;1987;Male;SOCCER PLAYER
Massimo Oddo;Città Sant'Angelo;ITALY;1976;Male;SOCCER PLAYER
Katie Holmes;Toledo;UNITED STATES;1978;Female;ACTOR
Fatmir Sejdiu;Pakashticë;Kosovo;1951;Male;POLITICIAN
Adrian Sutil;Starnberg;Germany;1983;Male;RACECAR DRIVER
Diego Milito;Buenos Aires;ARGENTINA;1979;Male;SOCCER PLAYER
Abdul Qadir Jelani;Amol;Iran;1077;Male;RELIGIOUS FIGURE
Uli Hoeneß;Ulm;Germany;1952;Male;BUSINESSPERSON
Philipp Kohlschreiber;Augsburg;Germany;1983;Male;TENNIS PLAYER
Michael Greis;Bavaria;Germany;1976;Male;ATHLETE
Georgios Samaras;Heraklion;Greece;1985;Male;SOCCER PLAYER
Mel Gibson;Lower Hudson Valley;United States;1956;Male;ACTOR
Yannis Ritsos;Monemvasia;Greece;1909;Male;SOCIAL ACTIVIST
Fernando Rubén Gago;Buenos Aires;ARGENTINA;1986;Male;SOCCER PLAYER
Gabriel Milito;Buenos Aires;ARGENTINA;1980;Male;SOCCER PLAYER
John Dramani Mahama;Damongo;Ghana;1958;Male;POLITICIAN
Marouane Chamakh;Tonneins;France;1984;Male;SOCCER PLAYER
Tsai Ing-wen;Pingtung County;Taiwan;1956;Female;POLITICIAN
Lucas di Grassi;São Paulo;BRAZIL;1984;Male;RACECAR DRIVER
Sergio Badilla Castillo;Valparaíso;CHILE;1947;Male;WRITER
Charlene, Princess of Monaco;Bulawayo;Zimbabwe;1978;Female;NOBLEMAN
Artem Milevskiy;Minsk;Belarus;1985;Male;SOCCER PLAYER
Kiran Desai;Chandigarh;India;1971;Female;WRITER
Kisan Baburao Hazare;Bhingar;India;1937;Male;SOCIAL ACTIVIST
Yu-Na Kim;Bucheon;South Korea;1990;Female;SKATER
Robert Fico;Topoľčany;SLOVAKIA;1964;Male;POLITICIAN
Viktor Dyk;Mělník;CZECH REPUBLIC;1877;Male;WRITER
Phil Jagielka;Manchester;UNITED KINGDOM;1982;Male;SOCCER PLAYER
Clifford Geertz;San Francisco-Bay Area;UNITED STATES;1926;Male;ANTHROPOLOGIST
David Albelda;La Pobla Llarga;SPAIN;1977;Male;SOCCER PLAYER
Nicolas Hülkenberg;Emmerich;Germany;1987;Male;RACECAR DRIVER
Andranik Ozanian;Şebinkarahisar;Turkey;1865;Male;MILITARY PERSONNEL
Brett Holman;Bankstown;Australia;1984;Male;SOCCER PLAYER
Sebastian Kehl;Fulda;Germany;1980;Male;SOCCER PLAYER
Stanley Tucci;Lower Hudson Valley;United States;1960;Male;ACTOR
Fabio Grosso;Rome;ITALY;1977;Male;SOCCER PLAYER
Andrey Arshavin;Saint Petersburg;Russia;1981;Male;SOCCER PLAYER
Cristian Zaccardo;Formigine;ITALY;1981;Male;SOCCER PLAYER
Simone Barone;Nocera Inferiore;Italy;1978;Male;SOCCER PLAYER
Daniel Schneidermann;Paris;FRANCE;1958;Male;JOURNALIST
Suzanne Collins;Hartford;UNITED STATES;1962;Female;WRITER
Portia Simpson-Miller;Wood Hall;JAMAICA;1945;Female;POLITICIAN
Annise Parker;Houston;UNITED STATES;1956;Female;POLITICIAN
Oliver Smithies;Halifax;United Kingdom;1925;Male;BIOLOGIST
Hande Yener;Istanbul;Turkey;1973;Female;SINGER
John Cena;West Newbury;UNITED STATES;1977;Male;WRESTLER
Frank B. Kellogg;Potsdam;UNITED STATES;1856;Male;POLITICIAN
Marco Amelia;Frascati;ITALY;1982;Male;SOCCER PLAYER
Maria Kaczyńska;Machów;Belarus;1942;Female;POLITICIAN
Bruno Senna;São Paulo;BRAZIL;1983;Male;RACECAR DRIVER
Rembrandt;Leiden;NETHERLANDS;1606;Male;PAINTER
Victor Nsofor Obinna;Jos;Nigeria;1987;Male;SOCCER PLAYER
Anderson Luís de Abreu Oliveira;Porto Alegre;BRAZIL;1988;Male;SOCCER PLAYER
Sweet Micky;Port-au-Prince;HAITI;1961;Male;POLITICIAN
Gabriel Agbonlahor;Birmingham;UNITED KINGDOM;1986;Male;SOCCER PLAYER
Hatem Ben Arfa;Clamart;France;1987;Male;SOCCER PLAYER
Carey Mulligan;London;UNITED KINGDOM;1985;Female;ACTOR
Rodrigo Palacio;Bahía Blanca;Argentina;1982;Male;SOCCER PLAYER
Mark Rutte;The Hague;NETHERLANDS;1967;Male;POLITICIAN
Howard Webb;Rotherham;UNITED KINGDOM;1971;Male;REFEREE
Violetta Villas;Verviers;BELGIUM;1938;Female;SINGER
Marian Rejewski;Bydgoszcz;POLAND;1905;Male;MATHEMATICIAN
Jonny Evans;Belfast;UNITED KINGDOM;1988;Male;SOCCER PLAYER
Ed Wood, Jr.;Lower Hudson Valley;UNITED STATES;1924;Male;FILM DIRECTOR
Dayron Robles;Guantánamo;CUBA;1986;Male;ATHLETE
Yayi Boni;Tchaourou;BENIN;1952;Male;POLITICIAN
David Strathairn;San Francisco-Bay Area;UNITED STATES;1949;Male;ACTOR
Lady Jane Grey;Leicestershire;UNITED KINGDOM;1537;Female;NOBLEMAN
Enzo Bearzot;Aiello del Friuli;Italy;1927;Male;COACH
Winston Reid;North Shore;NEW ZEALAND;1988;Male;SOCCER PLAYER
Agnieszka Radwańska;Kraków;POLAND;1989;Female;TENNIS PLAYER
Slaven Bilić;Split;CROATIA;1968;Male;SOCCER PLAYER
Stephanie Rice;Brisbane;AUSTRALIA;1988;Female;SWIMMER
Addys D'Mercedes;Moa;Cuba;1985;Female;SINGER
Eminem;Saint Joseph;UNITED STATES;1972;Male;SINGER
Robert Enke;Jena;Germany;1977;Male;SOCCER PLAYER
Mark Cavendish;Isle of Man;Isle of Man;1985;Male;CYCLIST
Donieber Alexander Marangon;Jundiaí;BRAZIL;1979;Male;SOCCER PLAYER
Rodrigo Taddei;São Paulo;Brazil;1980;Male;SOCCER PLAYER
Vera Mukhina;Riga;LATVIA;1889;Female;SCULPTOR
Choummaly Sayasone;Attapeu;Laos;1936;Male;POLITICIAN
Giorgio Chiellini;Pisa;ITALY;1984;Male;SOCCER PLAYER
Isambard Kingdom Brunel;Portsmouth;UNITED KINGDOM;1806;Male;ENGINEER
Stephenie Meyer;Hartford;UNITED STATES;1973;Female;WRITER
Тетяна Григорівна Ліберман;Orotukan;Russia;1985;Female;SINGER
Cam Gigandet;Tacoma;UNITED STATES;1982;Male;ACTOR
Joseph Erlanger;San Francisco-Bay Area;UNITED STATES;1874;Male;PHYSICIAN
Luciano Floridi;Rome;ITALY;1964;Male;PHILOSOPHER
Jürgen Melzer;Vienna;AUSTRIA;1981;Male;TENNIS PLAYER
Eddie Fatu;San Francisco-Bay Area;UNITED STATES;1973;Male;WRESTLER
Jessica Simpson;Abilene;United States;1980;Female;SINGER
Casey Stoner;Sydney;Australia;1985;Male;RACECAR DRIVER
Mirek Topolánek;Vsetín;CZECH REPUBLIC;1956;Male;POLITICIAN
David Odonkor;Bünde;Germany;1984;Male;SOCCER PLAYER
Heurelho da Silva Gomes;João Pinheiro;BRAZIL;1981;Male;SOCCER PLAYER
Alex Rodrigo Dias da Costa;Niterói;BRAZIL;1982;Male;SOCCER PLAYER
Grégory Lemarchal;La Tronche;France;1983;Male;SINGER
Łukasz Fabiański;Kostrzyn nad Odrą;POLAND;1985;Male;SOCCER PLAYER
Mitchel Musso;Garland;United States;1991;Male;ACTOR
Karim Benzema;Lyon;FRANCE;1987;Male;SOCCER PLAYER
Bob Dylan;Duluth;UNITED STATES;1941;Male;MUSICIAN
David Jarolím;Čáslav;CZECH REPUBLIC;1979;Male;SOCCER PLAYER
Rajon Rondo;Louisville;UNITED STATES;1986;Male;BASKETBALL PLAYER
Alberto Aquilani;Rome;ITALY;1984;Male;SOCCER PLAYER
Elvira Lindo;Cádiz;SPAIN;1962;Female;WRITER
John Howard;Earlwood;Australia;1939;Male;POLITICIAN
Paulo Mendes da Rocha;Vitória;BRAZIL;1928;Male;ARCHITECT
Ezequiel Garay;Rosario;Argentina;1986;Male;SOCCER PLAYER
Jeff Dunham;Dallas;UNITED STATES;1962;Male;COMEDIAN
Hu Jia;Beijing;China;1973;Male;SOCIAL ACTIVIST
Roman Pavlyuchenko;Mostovskoy;Russia;1981;Male;SOCCER PLAYER
Bernd Schneider;Jena;Germany;1973;Male;SOCCER PLAYER
Dmitri Torbinsky;Norilsk;Russia;1984;Male;SOCCER PLAYER
Nouri al-Maliki;Hindiya;Iraq;1950;Male;POLITICIAN
Jim Kim;Seoul;South Korea;1959;Male;PHYSICIAN
Syd Barrett;Cambridge;UNITED KINGDOM;1946;Male;MUSICIAN
Václav Svěrkoš;Třinec;Czech Republic;1983;Male;SOCCER PLAYER
Vasco Núñez de Balboa;Badajos;Spain;1475;Male;EXPLORER
Lisandro López;Buenos Aires;Argentina;1983;Male;SOCCER PLAYER
Raul Meireles;Porto;PORTUGAL;1983;Male;SOCCER PLAYER
Usain Bolt;Sherwood Content;Jamaica;1986;Male;ATHLETE
Adriano Correia Claro;Curitiba;BRAZIL;1984;Male;SOCCER PLAYER
David Silva;Arguineguín;Spain;1986;Male;SOCCER PLAYER
Robert W. Holley;Urbana-Champaign;UNITED STATES;1922;Male;CHEMIST
Maximiliano Rodríguez;Rosario;ARGENTINA;1981;Male;SOCCER PLAYER
Fábio Aurélio;São Carlos;BRAZIL;1979;Male;SOCCER PLAYER
Ludwig von Mises;Lviv;UKRAINE;1881;Male;ECONOMIST
Serzh Sarkisyan;Stepanakert;Azerbaijan;1954;Male;POLITICIAN
Andrés Palop;L'Alcúdia;SPAIN;1973;Male;SOCCER PLAYER
Tom Welling;Lower Hudson Valley;UNITED STATES;1977;Male;ACTOR
Jérémy Menez;Longjumeau;FRANCE;1987;Male;SOCCER PLAYER
Piet Mondrian;Amersfoort;NETHERLANDS;1872;Male;PAINTER
Daniel Sturridge;Birmingham;UNITED KINGDOM;1989;Male;SOCCER PLAYER
Noa;Tel Aviv;Israel;1969;Female;SINGER
Gerardo Torrado;Mexico City;MEXICO;1979;Male;SOCCER PLAYER
Carly Colon;Santurce;Puerto Rico;1979;Male;WRESTLER
Masutatsu Oyama;Gimje;South Korea;1923;Male;MARTIAL ARTS
Дима Билан;Ust-Dzheguta;Russia;1981;Male;SINGER
Doris Leuthard;Merenschwand;SWITZERLAND;1963;Female;POLITICIAN
Ahmed Shafik;Cairo;EGYPT;1941;Male;POLITICIAN
Francis Peyton Rous;Baltimore;UNITED STATES;1879;Male;PHYSICIAN
Chris Paul;Winston-Salem;United States;1985;Male;BASKETBALL PLAYER
Dmitry Tursunov;Moscow;Russia;1982;Male;TENNIS PLAYER
Basshunter;Halmstad;SWEDEN;1984;Male;SINGER
Kelly Kelly;Jacksonville;UNITED STATES;1987;Female;WRESTLER
Andrew III of Hungary;Venice;ITALY;1265;Male;POLITICIAN
Maarten Stekelenburg;Haarlem;NETHERLANDS;1982;Male;SOCCER PLAYER
Lily Allen;Hammersmith;UNITED KINGDOM;1985;Female;MUSICIAN
Ross Turnbull;Bishop Auckland;UNITED KINGDOM;1985;Male;SOCCER PLAYER
Keri Hilson;Decatur;UNITED STATES;1982;Female;SINGER
Engelbert Humperdinck;Chennai;India;1936;Male;SINGER
Ricardo Lagos;Santiago;CHILE;1938;Male;POLITICIAN
Gerald Ford;Omaha;UNITED STATES;1913;Male;POLITICIAN
Ashley Young;Stevenage;UNITED KINGDOM;1985;Male;SOCCER PLAYER
Eric Dane;San Francisco-Bay Area;UNITED STATES;1972;Male;ACTOR
Leo Franco;San Nicolás de los Arroyos;Argentina;1977;Male;SOCCER PLAYER
Zachary Quinto;Pittsburgh;UNITED STATES;1977;Male;ACTOR
Daniele Bonera;Brescia;ITALY;1981;Male;SOCCER PLAYER
Al Gore;Washington, D.C.;United States;1948;Male;POLITICIAN
Saul Perlmutter;Urbana-Champaign;United States;1959;Male;PHYSICIST
Elton John;Pinner;UNITED KINGDOM;1947;Male;MUSICIAN
Rabindranath Tagore;Jorasanko;India;1861;Male;WRITER
Nani;Praia;CAPE VERDE;1986;Male;SOCCER PLAYER
Rufus Wainwright;Rhinebeck;UNITED STATES;1973;Male;MUSICIAN
Dick Cheney;Lincoln;UNITED STATES;1941;Male;POLITICIAN
Ollanta Humala;Lima;PERU;1962;Male;POLITICIAN
Aleksandr Anyukov;Samara;Russia;1982;Male;SOCCER PLAYER
